START_DATE,END_DATE,CATEGORY,START,PURPOSE,MILES,STOP,Cluster
2016-01-15 00:41:00,1-15-2016 1:01,Business,Morrisville,Errand-Supplies,-0.14503936618551222,Cary,4
2016-01-15 11:43:00,1-15-2016 12:03,Business,Cary,Meal-Entertain,-0.04192759701617923,Durham,2
2016-01-15 13:26:00,1-15-2016 13:44,Business,Durham,Meal-Entertain,-0.04192759701617923,Cary,2
2016-01-18 14:55:00,1-18-2016 15:06,Business,Cary,Meal-Entertain,-0.28252172507795614,Cary,4
2016-01-18 16:13:00,1-18-2016 16:24,Business,Farmington Woods,Meal-Entertain,-0.28681804879334505,Whitebridge,4
2016-01-19 09:09:00,1-19-2016 9:23,Business,Whitebridge,Unknown,-0.1794099559086232,Lake Wellingborough,4
2016-01-19 10:55:00,1-19-2016 11:09,Business,Lake Wellingborough,Temporary Site,-0.16222466104706773,Whitebridge,4
2016-01-20 10:36:00,1-20-2016 11:11,Business,Cary,Meeting,0.24592609191487533,Raleigh,2
2016-01-20 11:48:00,1-20-2016 12:19,Business,Fayetteville Street,Meeting,0.1599996176070978,Umstead,2
2016-01-20 13:25:00,1-20-2016 14:19,Business,Raleigh,Customer Visit,1.238376870169705,Cary,0
2016-01-21 14:25:00,1-21-2016 14:29,Business,Cary,Errand-Supplies,-0.4200040839704001,Cary,4
2016-01-21 14:43:00,1-21-2016 14:51,Business,Cary,Meal-Entertain,-0.3856334942472891,Cary,4
2016-01-21 16:01:00,1-21-2016 16:06,Business,Cary,Meal-Entertain,-0.44578202626273333,Cary,4
2016-01-26 10:41:00,1-26-2016 10:50,Business,Whitebridge,Meal-Entertain,-0.4028187891088446,Hazelwood,4
2016-01-26 12:33:00,1-26-2016 12:41,Business,Hazelwood,Errand-Supplies,-0.38992981796267795,Whitebridge,4
2016-01-26 16:24:00,1-26-2016 16:32,Business,Whitebridge,Errand-Supplies,-0.40711511282423346,Westpark Place,4
2016-01-26 17:17:00,1-26-2016 17:22,Business,Cary,Errand-Supplies,-0.4285967314011778,Cary,4
2016-01-26 17:27:00,1-26-2016 17:29,Business,Cary,Errand-Supplies,-0.4672636448396777,Cary,4
2016-01-27 09:24:00,1-27-2016 9:31,Business,Cary,Meeting,-0.4114114365396223,Cary,4
2016-01-27 10:19:00,1-27-2016 10:48,Business,Cary,Customer Visit,0.31466727136109723,Raleigh,2
2016-01-27 12:34:00,1-27-2016 12:44,Business,Fairmont,Customer Visit,-0.3426702570934004,Meredith Townes,4
2016-01-27 14:05:00,1-27-2016 14:13,Business,Raleigh,Customer Visit,-0.37274452310112255,Raleigh,4
2016-01-27 14:46:00,1-27-2016 15:08,Business,Raleigh,Customer Visit,0.06548049586854261,Cary,2
2016-01-28 12:28:00,1-28-2016 13:00,Business,Cary,Temporary Site,0.3275562425072639,Raleigh,2
2016-01-28 15:11:00,1-28-2016 15:31,Business,Meredith Townes,Meeting,0.1428143227455423,Leesville Hollow,2
2016-01-28 16:21:00,1-28-2016 16:51,Business,Raleigh,Meeting,0.185777559899431,Cary,2
2016-01-29 09:31:00,1-29-2016 9:45,Business,Cary,Customer Visit,-0.2911143725087339,Cary,4
2016-01-29 10:56:00,1-29-2016 11:07,Business,Cary,Meeting,-0.26533643021640063,Cary,4
2016-01-29 11:43:00,1-29-2016 12:03,Business,Cary,Meeting,-0.04192759701617923,Durham,2
2016-01-29 13:24:00,1-29-2016 13:47,Business,Durham,Meeting,-0.05481656816234588,Cary,2
2016-01-29 18:31:00,1-29-2016 18:52,Business,Cary,Errand-Supplies,-0.23955848792406742,Apex,4
2016-01-29 21:21:00,1-29-2016 21:40,Business,Apex,Meal-Entertain,-0.252447459070234,Cary,4
2016-01-30 16:21:00,1-30-2016 16:33,Business,Cary,Errand-Supplies,-0.2438548116394563,Apex,4
2016-01-30 18:09:00,1-30-2016 18:24,Business,Apex,Customer Visit,-0.2438548116394563,Cary,4
2016-02-01 10:35:00,02-01-2016 11:15,Business,Cary,Customer Visit,0.3447415373688193,Chapel Hill,2
2016-02-01 12:10:00,02-01-2016 12:43,Business,Chapel Hill,Customer Visit,0.5122981622689855,Cary,2
2016-02-01 12:56:00,02-01-2016 13:07,Business,Northwoods,Meal-Entertain,-0.321188638516456,Whitebridge,4
2016-02-02 13:04:00,02-02-2016 13:23,Business,Whitebridge,Meeting,-0.13215039503934556,Williamsburg Manor,4
2016-02-02 13:51:00,02-02-2016 14:06,Business,Cary,Errand-Supplies,-0.23096584049328966,Cary,4
2016-02-02 14:38:00,02-02-2016 14:42,Business,Cary,Errand-Supplies,-0.4200040839704001,Cary,4
2016-02-04 08:40:00,02-04-2016 09:01,Business,Cary,Errand-Supplies,-0.26533643021640063,Morrisville,4
2016-02-04 09:37:00,02-04-2016 10:09,Business,Morrisville,Meal-Entertain,-0.0720018630239014,Cary,2
2016-02-04 10:26:00,02-04-2016 10:32,Business,Cary,Meal-Entertain,-0.4200040839704001,Cary,4
2016-02-04 15:59:00,02-04-2016 16:03,Business,Cary,Meal-Entertain,-0.4414857025473445,Cary,4
2016-02-04 16:35:00,02-04-2016 16:39,Business,Cary,Meal-Entertain,-0.4200040839704001,Cary,4
2016-02-04 18:04:00,02-04-2016 18:31,Business,Whitebridge,Meeting,-0.10207612903162347,Macgregor Downs,2
2016-02-04 20:36:00,02-04-2016 20:55,Business,Cary,Meeting,-0.15792833733167883,Cary,4
2016-02-05 11:47:00,02-05-2016 12:07,Business,Cary,Meeting,-0.04192759701617923,Durham,2
2016-02-05 13:22:00,02-05-2016 13:41,Business,Durham,Meeting,-0.04192759701617923,Cary,2
2016-02-06 16:20:00,02-06-2016 16:53,Business,Cary,Between Offices,0.0010356401377095048,Raleigh,2
2016-02-06 18:57:00,02-06-2016 19:21,Business,Raleigh,Errand-Supplies,-0.10207612903162347,Cary,2
2016-02-06 19:28:00,02-06-2016 19:37,Business,Edgehill Farms,Meal-Entertain,-0.3512629045241782,Whitebridge,4
2016-02-07 16:49:00,02-07-2016 17:01,Business,Cary,Errand-Supplies,-0.24815113535484518,Apex,4
2016-02-07 18:03:00,02-07-2016 18:17,Business,Apex,Customer Visit,-0.2438548116394563,Cary,4
2016-02-07 18:39:00,02-07-2016 18:53,Business,Cary,Temporary Site,-0.22666951677790081,Morrisville,4
2016-02-07 20:22:00,02-07-2016 20:40,Business,Morrisville,Meeting,-0.22666951677790081,Cary,4
2016-02-08 12:57:00,02-08-2016 13:08,Business,Whitebridge,Meal-Entertain,-0.30400334365490056,Edgehill Farms,4
2016-02-08 14:00:00,02-08-2016 14:10,Business,Edgehill Farms,Meal-Entertain,-0.37274452310112255,Whitebridge,4
2016-02-09 10:54:00,02-09-2016 11:07,Personal,Whitebridge,Unknown,-0.2610401065010118,Northwoods,4
2016-02-09 11:43:00,02-09-2016 11:50,Personal,Northwoods,Unknown,-0.3598555519549559,Tanglewood,4
2016-02-09 13:36:00,02-09-2016 13:52,Personal,Tanglewood,Unknown,-0.26963275393178954,Preston,4
2016-02-09 13:58:00,02-09-2016 14:02,Personal,Preston,Unknown,-0.42430040768578897,Whitebridge,4
2016-02-09 18:55:00,02-09-2016 19:11,Business,Cary,Unknown,-0.22666951677790081,Morrisville,4
2016-02-09 20:24:00,02-09-2016 20:40,Business,Morrisville,Meal-Entertain,-0.22666951677790081,Cary,4
2016-02-11 16:28:00,02-11-2016 17:10,Business,Cary,Meal-Entertain,0.25451873934565306,Raleigh,2
2016-02-11 17:49:00,02-11-2016 18:10,Business,Eastgate,Meal-Entertain,-0.2438548116394563,Walnut Terrace,4
2016-02-11 18:24:00,02-11-2016 18:46,Business,Raleigh,Temporary Site,0.09125843816087584,Morrisville,2
2016-02-11 20:36:00,02-11-2016 20:51,Business,Morrisville,Temporary Site,-0.22666951677790081,Cary,4
2016-02-12 08:21:00,02-12-2016 08:42,Business,Cary,Temporary Site,-0.12355774760856784,Durham,4
2016-02-12 10:45:00,02-12-2016 10:52,Business,Durham,Temporary Site,-0.3770408468165114,Morrisville,4
2016-02-12 11:14:00,02-12-2016 11:35,Business,Morrisville,Customer Visit,0.2416297681994864,Raleigh,2
2016-02-12 13:02:00,02-12-2016 13:36,Business,Raleigh,Meeting,0.2845930053533751,Cary,2
2016-02-12 14:49:00,02-12-2016 15:06,Business,Cary,Meeting,-0.1278540713239567,Morrisville,4
2016-02-12 15:33:00,02-12-2016 16:06,Business,Morrisville,Customer Visit,0.005331963853098363,Cary,2
2016-02-13 14:21:00,2-13-2016 14:41,Business,Cary,Meeting,-0.10637245274701233,Morrisville,2
2016-02-13 23:45:00,2-14-2016 0:01,Personal,East Elmhurst,Unknown,-0.37274452310112255,Jackson Heights,4
2016-02-14 00:50:00,2-14-2016 1:00,Personal,Jackson Heights,Unknown,-0.4114114365396223,East Elmhurst,4
2016-02-14 14:07:00,2-14-2016 14:40,Business,East Elmhurst,Meeting,-0.14074304247012334,New York,4
2016-02-14 14:46:00,2-14-2016 15:03,Business,Midtown,Meeting,-0.4028187891088446,Midtown West,4
2016-02-14 16:35:00,2-14-2016 17:02,Business,New York,Meeting,0.06977681958393146,Long Island City,2
2016-02-14 17:06:00,2-14-2016 17:29,Business,Long Island City,Meeting,0.10844373302243134,Jamaica,2
2016-02-16 03:21:00,2-16-2016 4:13,Business,Katunayaka,Customer Visit,1.3887482002083158,Unknown Location,0
2016-02-16 08:29:00,2-16-2016 9:34,Business,Unknown Location,Unknown,0.11703638045320906,Colombo,2
2016-02-16 10:31:00,2-16-2016 10:41,Business,Colombo,Unknown,-0.3770408468165114,Colombo,4
2016-02-16 11:32:00,2-16-2016 12:02,Business,Colombo,Unknown,-0.2954106962241228,Colombo,4
2016-02-16 12:39:00,2-16-2016 12:42,Business,Colombo,Unknown,-0.41570776025501127,Colombo,4
2016-02-16 13:43:00,2-16-2016 13:55,Business,Colombo,Temporary Site,-0.4114114365396223,Colombo,4
2016-02-16 16:34:00,2-16-2016 17:10,Business,Colombo,Unknown,-0.23096584049328966,Colombo,4
2016-02-16 17:17:00,2-16-2016 17:26,Business,Colombo,Meal-Entertain,-0.4414857025473445,Nugegoda,4
2016-02-16 17:40:00,2-16-2016 17:44,Business,Nugegoda,Errand-Supplies,-0.3340776096626227,Unknown Location,4
2016-02-17 13:18:00,2-17-2016 14:04,Business,Unknown Location,Temporary Site,0.1428143227455423,Colombo,2
2016-02-17 15:17:00,2-17-2016 15:22,Business,Colombo,Meal-Entertain,-0.41570776025501127,Colombo,4
2016-02-17 15:33:00,2-17-2016 16:17,Business,Colombo,Temporary Site,0.4306680116765968,Katunayaka,2
2016-02-17 16:38:00,2-17-2016 16:43,Business,Katunayaka,Errand-Supplies,-0.4672636448396777,Katunayaka,4
2016-02-18 08:19:00,2-18-2016 8:27,Business,Unknown Location,Temporary Site,0.5208908096997632,Unknown Location,2
2016-02-18 14:03:00,2-18-2016 14:45,Business,Unknown Location,Temporary Site,0.056887848437764815,Islamabad,2
2016-02-18 15:16:00,2-18-2016 15:31,Business,Islamabad,Temporary Site,-0.23096584049328966,Unknown Location,4
2016-02-18 18:44:00,2-18-2016 18:58,Business,Unknown Location,Customer Visit,-0.26533643021640063,Islamabad,4
2016-02-18 19:27:00,2-18-2016 20:08,Business,Islamabad,Meeting,-0.05911289187773474,Unknown Location,2
2016-02-19 09:02:00,2-19-2016 9:14,Business,Unknown Location,Meeting,0.2974819764995418,Unknown Location,2
2016-02-19 09:21:00,2-19-2016 9:51,Business,Unknown Location,Meeting,-0.007557007293068288,Unknown Location,2
2016-02-19 10:21:00,2-19-2016 10:48,Business,Unknown Location,Meeting,-0.16222466104706773,Islamabad,4
2016-02-19 11:20:00,2-19-2016 11:26,Personal,Islamabad,Unknown,-0.42430040768578897,Islamabad,4
2016-02-19 11:45:00,2-19-2016 11:50,Personal,Islamabad,Unknown,-0.44578202626273333,Islamabad,4
2016-02-19 12:09:00,2-19-2016 12:27,Business,Islamabad,Temporary Site,-0.17511363219323434,Unknown Location,4
2016-02-19 16:26:00,2-19-2016 16:45,Business,Unknown Location,Unknown,-0.3383739333780115,Islamabad,4
2016-02-19 17:09:00,2-19-2016 17:20,Business,Islamabad,Unknown,-0.3082996673702894,Islamabad,4
2016-02-19 20:08:00,2-19-2016 20:30,Personal,Islamabad,Unknown,0.09555476187626469,Unknown Location,2
2016-02-19 20:34:00,2-19-2016 20:51,Personal,Unknown Location,Unknown,-0.38133717053190025,Unknown Location,4
2016-02-20 07:59:00,2-20-2016 8:32,Personal,Unknown Location,Unknown,0.1299253515993757,Islamabad,2
2016-02-20 10:48:00,2-20-2016 10:56,Personal,Islamabad,Unknown,-0.3598555519549559,Islamabad,4
2016-02-20 11:45:00,2-20-2016 11:53,Personal,Islamabad,Unknown,-0.42430040768578897,Islamabad,4
2016-02-20 12:41:00,2-20-2016 13:17,Business,Islamabad,Unknown,0.3017783002149306,R?walpindi,2
2016-02-20 14:50:00,2-20-2016 15:54,Business,R?walpindi,Meeting,0.5037055148382077,R?walpindi,2
2016-02-20 16:59:00,2-20-2016 17:54,Personal,R?walpindi,Unknown,0.22014814962254203,Unknown Location,2
2016-02-20 18:00:00,2-20-2016 18:03,Business,Unknown Location,Errand-Supplies,-0.3512629045241782,Unknown Location,4
2016-02-20 19:28:00,2-20-2016 19:49,Business,Unknown Location,Errand-Supplies,-0.15792833733167883,Unknown Location,4
2016-02-21 09:07:00,2-21-2016 9:46,Business,Unknown Location,Unknown,0.13422167531476456,Islamabad,2
2016-02-21 11:39:00,2-21-2016 11:43,Business,Unknown Location,Errand-Supplies,-0.3856334942472891,Islamabad,4
2016-02-21 11:47:00,2-21-2016 12:01,Business,Islamabad,Errand-Supplies,-0.2911143725087339,Islamabad,4
2016-02-21 12:13:00,2-21-2016 12:35,Business,Islamabad,Meal-Entertain,-0.11066877646240118,Unknown Location,2
2016-02-21 12:51:00,2-21-2016 13:12,Business,Unknown Location,Temporary Site,-0.13215039503934556,Unknown Location,4
2016-02-21 13:33:00,2-21-2016 14:30,Business,Unknown Location,Temporary Site,0.4865202199766522,Unknown Location,2
2016-02-21 14:36:00,2-21-2016 15:03,Business,Unknown Location,Temporary Site,0.06977681958393146,Islamabad,2
2016-02-21 15:14:00,2-21-2016 15:31,Business,Islamabad,Temporary Site,-0.14074304247012334,Noorpur Shahan,4
2016-02-21 15:36:00,2-21-2016 15:41,Business,Noorpur Shahan,Meal-Entertain,-0.3942261416780669,Unknown Location,4
2016-02-21 16:04:00,2-21-2016 16:32,Business,Unknown Location,Unknown,-0.0720018630239014,Unknown Location,2
2016-02-21 23:15:00,2-21-2016 23:52,Business,Unknown Location,Meeting,0.3705194796611526,R?walpindi,2
2016-02-22 21:54:00,2-22-2016 22:09,Business,Morrisville,Customer Visit,-0.14074304247012334,Cary,4
2016-02-24 14:30:00,2-24-2016 14:35,Business,Whitebridge,Unknown,-0.42430040768578897,Preston,4
2016-02-24 15:19:00,2-24-2016 15:25,Business,Preston,Errand-Supplies,-0.41570776025501127,Whitebridge,4
2016-02-25 16:27:00,2-25-2016 16:35,Business,Whitebridge,Errand-Supplies,-0.35555922823956704,Heritage Pines,4
2016-02-25 16:47:00,2-25-2016 17:02,Business,Heritage Pines,Errand-Supplies,-0.3512629045241782,Whitebridge,4
2016-02-25 17:16:00,2-25-2016 17:36,Business,Whitebridge,Meal-Entertain,-0.23096584049328966,Tanglewood,4
2016-02-25 18:22:00,2-25-2016 18:39,Business,Tanglewood,Meal-Entertain,-0.23955848792406742,Whitebridge,4
2016-02-26 09:06:00,2-26-2016 9:29,Business,Whitebridge,Unknown,-0.21807686934712306,Westpark Place,4
2016-02-26 11:05:00,2-26-2016 11:11,Personal,Westpark Place,Unknown,-0.41570776025501127,Whitebridge,4
2016-02-26 11:35:00,2-26-2016 11:59,Business,Cary,Meeting,-0.033334949585401515,Durham,2
2016-02-26 13:01:00,2-26-2016 13:24,Business,Durham,Meeting,-0.0634092155931236,Cary,2
2016-02-26 14:38:00,2-26-2016 14:46,Personal,Whitebridge,Unknown,-0.40711511282423346,Westpark Place,4
2016-02-26 15:00:00,2-26-2016 15:18,Personal,Westpark Place,Unknown,-0.3082996673702894,Hazelwood,4
2016-02-26 17:01:00,2-26-2016 17:12,Personal,Hazelwood,Unknown,-0.4028187891088446,Whitebridge,4
2016-02-28 05:22:00,2-28-2016 5:38,Business,Whitebridge,Meeting,-0.15792833733167883,Waverly Place,4
2016-02-28 09:26:00,2-28-2016 9:42,Business,Waverly Place,Meeting,-0.1965952507701787,Whitebridge,4
2016-02-29 11:07:00,2-29-2016 11:14,Personal,Whitebridge,Unknown,-0.39852246539345576,Westpark Place,4
2016-02-29 11:30:00,2-29-2016 11:40,Business,Cary,Meeting,-0.3254849622318449,Apex,4
2016-02-29 12:36:00,2-29-2016 12:48,Business,Apex,Meeting,-0.24815113535484518,Cary,4
2016-02-29 14:55:00,2-29-2016 15:03,Business,Whitebridge,Unknown,-0.3770408468165114,Hazelwood,4
2016-02-29 16:40:00,2-29-2016 17:00,Business,Hazelwood,Customer Visit,-0.20518789820095645,Whitebridge,4
2016-03-01 18:47:00,03-01-2016 19:10,Business,Whitebridge,Meal-Entertain,-0.14503936618551222,Wayne Ridge,4
2016-03-01 21:27:00,03-01-2016 21:45,Business,Wayne Ridge,Meeting,-0.14503936618551222,Whitebridge,4
2016-03-03 09:45:00,03-03-2016 09:52,Personal,Whitebridge,Unknown,-0.3942261416780669,Westpark Place,4
2016-03-03 11:04:00,03-03-2016 11:10,Business,Westpark Place,Errand-Supplies,-0.38992981796267795,Whitebridge,4
2016-03-03 14:44:00,03-03-2016 14:58,Business,Whitebridge,Meal-Entertain,-0.26533643021640063,Northwoods,4
2016-03-03 15:27:00,03-03-2016 15:48,Business,Cary,Customer Visit,-0.16222466104706773,Raleigh,4
2016-03-03 16:02:00,03-03-2016 16:42,Business,Raleigh,Meeting,0.25451873934565306,Cary,2
2016-03-04 07:47:00,03-04-2016 08:06,Business,Cary,Meeting,-0.0634092155931236,Durham,2
2016-03-04 09:46:00,03-04-2016 10:03,Business,Durham,Customer Visit,-0.0634092155931236,Cary,2
2016-03-04 11:46:00,03-04-2016 12:06,Business,Cary,Meeting,-0.04192759701617923,Durham,2
2016-03-04 13:03:00,03-04-2016 13:25,Business,Durham,Meeting,-0.020445978439234864,Cary,2
2016-03-04 13:40:00,03-04-2016 14:09,Business,Cary,Customer Visit,0.185777559899431,Raleigh,2
2016-03-04 15:56:00,03-04-2016 16:08,Business,Raleigh,Meal-Entertain,-0.2782254013625673,Raleigh,4
2016-03-04 16:16:00,03-04-2016 16:22,Business,Fayetteville Street,Errand-Supplies,-0.4543746736935111,Depot Historic District,4
2016-03-04 16:43:00,03-04-2016 17:12,Business,Raleigh,Meeting,0.09125843816087584,Cary,2
2016-03-04 19:02:00,03-04-2016 19:08,Business,Cary,Temporary Site,-0.40711511282423346,Morrisville,4
2016-03-04 19:16:00,03-04-2016 19:25,Business,Morrisville,Meal-Entertain,-0.4028187891088446,Cary,4
2016-03-05 11:44:00,03-05-2016 11:59,Business,Cary,Meal-Entertain,-0.2094842219163453,Morrisville,4
2016-03-05 12:57:00,03-05-2016 13:12,Personal,Weston,Unknown,-0.3082996673702894,Weston,4
2016-03-05 14:08:00,03-05-2016 14:18,Personal,Morrisville,Unknown,-0.3383739333780115,Cary,4
2016-03-05 14:39:00,03-05-2016 15:01,Business,Whitebridge,Meal-Entertain,-0.15363201361628998,Wayne Ridge,4
2016-03-05 16:52:00,03-05-2016 17:13,Business,Cary,Meal-Entertain,-0.15363201361628998,Morrisville,4
2016-03-05 17:23:00,03-05-2016 17:34,Business,Morrisville,Meal-Entertain,-0.321188638516456,Cary,4
2016-03-07 09:10:00,03-07-2016 09:20,Business,Whitebridge,Errand-Supplies,-0.3684481993857336,Edgehill Farms,4
2016-03-07 09:23:00,03-07-2016 09:47,Business,Cary,Customer Visit,0.04399887729159824,Raleigh,2
2016-03-07 12:10:00,03-07-2016 12:26,Business,Fayetteville Street,Customer Visit,-0.23526216420867854,Meredith Townes,4
2016-03-07 13:57:00,03-07-2016 14:18,Business,Meredith Townes,Meeting,-0.08489083417006796,Leesville Hollow,2
2016-03-07 15:19:00,03-07-2016 15:45,Business,Raleigh,Between Offices,0.022517258714653873,Cary,2
2016-03-08 14:38:00,03-08-2016 14:55,Business,Whitebridge,Between Offices,-0.1794099559086232,Waverly Place,4
2016-03-08 15:35:00,03-08-2016 16:00,Business,Waverly Place,Meal-Entertain,-0.16222466104706773,Whitebridge,4
2016-03-08 16:13:00,03-08-2016 16:25,Personal,Whitebridge,Unknown,-0.4200040839704001,Whitebridge,4
2016-03-10 03:36:00,03-10-2016 03:53,Business,Cary,Meeting,-0.1278540713239567,Morrisville,4
2016-03-10 10:08:00,03-10-2016 10:37,Business,East Austin,Meeting,0.06118417215315375,West University,2
2016-03-10 14:39:00,03-10-2016 14:55,Business,West University,Unknown,-0.38992981796267795,South Congress,4
2016-03-10 16:18:00,03-10-2016 16:28,Business,South Congress,Unknown,-0.4200040839704001,Arts District,4
2016-03-11 09:47:00,03-11-2016 09:59,Business,The Drag,Meal-Entertain,-0.4028187891088446,Congress Ave District,4
2016-03-11 10:29:00,03-11-2016 10:36,Business,Congress Ave District,Unknown,-0.4543746736935111,Downtown,4
2016-03-11 11:57:00,03-11-2016 12:04,Business,Downtown,Unknown,-0.43718937883195563,Red River District,4
2016-03-11 13:43:00,03-11-2016 13:51,Business,Red River District,Unknown,-0.44578202626273333,Downtown,4
2016-03-11 19:21:00,03-11-2016 19:35,Business,South Congress,Unknown,-0.39852246539345576,The Drag,4
2016-03-12 09:13:00,03-12-2016 09:22,Business,The Drag,Unknown,-0.3942261416780669,South Congress,4
2016-03-12 18:27:00,03-12-2016 18:37,Personal,South Congress,Unknown,-0.40711511282423346,The Drag,4
2016-03-13 09:07:00,3-13-2016 9:37,Business,The Drag,Meal-Entertain,-0.2438548116394563,Convention Center District,4
2016-03-13 18:23:00,3-13-2016 18:43,Business,South Congress,Meal-Entertain,-0.1278540713239567,North Austin,4
2016-03-13 20:07:00,3-13-2016 20:28,Business,Georgian Acres,Meal-Entertain,-0.2223731930625119,The Drag,4
2016-03-13 20:39:00,3-13-2016 20:58,Business,The Drag,Meal-Entertain,-0.03763127330079037,North Austin,2
2016-03-13 21:11:00,3-13-2016 21:23,Business,North Austin,Meal-Entertain,-0.1794099559086232,Coxville,4
2016-03-13 22:19:00,3-13-2016 22:39,Business,Coxville,Unknown,0.048295201006987094,The Drag,2
2016-03-14 08:34:00,3-14-2016 8:49,Business,The Drag,Errand-Supplies,-0.4028187891088446,South Congress,4
2016-03-14 18:39:00,3-14-2016 18:55,Business,South Congress,Unknown,-0.37274452310112255,The Drag,4
2016-03-15 08:45:00,3-15-2016 8:57,Business,The Drag,Meal-Entertain,-0.4028187891088446,Convention Center District,4
2016-03-15 20:48:00,3-15-2016 21:01,Business,Downtown,Meal-Entertain,-0.3684481993857336,The Drag,4
2016-03-16 11:34:00,3-16-2016 11:45,Business,The Drag,Meal-Entertain,-0.41570776025501127,Congress Ave District,4
2016-03-16 14:44:00,3-16-2016 14:55,Business,Convention Center District,Unknown,-0.4028187891088446,West University,4
2016-03-16 18:43:00,3-16-2016 18:56,Business,West University,Meal-Entertain,-0.39852246539345576,Congress Ave District,4
2016-03-17 00:33:00,3-17-2016 0:44,Personal,Downtown,Unknown,-0.41570776025501127,The Drag,4
2016-03-17 12:52:00,3-17-2016 15:11,Business,Austin,Customer Visit,5.354254989512246,Katy,1
2016-03-17 15:16:00,3-17-2016 15:58,Business,Katy,Meeting,0.8087444986308177,Houston,0
2016-03-17 17:20:00,3-17-2016 18:02,Business,Midtown,Meal-Entertain,0.1771849124686533,Alief,2
2016-03-17 18:47:00,3-17-2016 19:09,Personal,Houston,Unknown,-0.2782254013625673,Houston,4
2016-03-17 20:57:00,3-17-2016 21:28,Personal,Houston,Unknown,0.05259152472237596,Houston,2
2016-03-17 21:48:00,3-17-2016 22:04,Personal,Sharpstown,Unknown,-0.04192759701617923,Midtown,2
2016-03-18 07:15:00,3-18-2016 7:21,Business,Midtown,Meal-Entertain,-0.4414857025473445,Midtown,4
2016-03-18 08:35:00,3-18-2016 8:43,Business,Midtown,Meal-Entertain,-0.4414857025473445,Midtown,4
2016-03-18 18:24:00,3-18-2016 19:08,Business,Midtown,Meeting,0.07836946701470918,Sharpstown,2
2016-03-18 19:23:00,3-18-2016 19:29,Business,Sharpstown,Errand-Supplies,-0.44578202626273333,Sharpstown,4
